index	AsianG_Controls	BlackG_Controls	ChineseG_Controls	MixedG_Controls	OtherEthnicityG_Controls	WhiteG_Controls	AsianG_Cases	BlackG_Cases	ChineseG_Cases	MixedG_Cases	OtherEthnicityG_Cases	WhiteG_Cases	index	AsianG_Prevalence	BlackG_Prevalence	ChineseG_Prevalence	MixedG_Prevalence	OtherEthnicityG_Prevalence	WhiteG_Prevalence	index	African_Controls	Any other Asian background_Controls	Any other Black background_Controls	Any other mixed background_Controls	Any other white background_Controls	Asian or Asian British_Controls	Bangladeshi_Controls	Black or Black British_Controls	British_Controls	Caribbean_Controls	Chinese_Controls	Do not know_Controls	Indian_Controls	Irish_Controls	Mixed_Controls	Other ethnic group_Controls	Pakistani_Controls	Prefer not to answer_Controls	White_Controls	White and Asian_Controls	White and Black African_Controls	White and Black Caribbean_Controls	African_Cases	Any other Asian background_Cases	Any other Black background_Cases	Any other mixed background_Cases	Any other white background_Cases	Asian or Asian British_Cases	Bangladeshi_Cases	Black or Black British_Cases	British_Cases	Caribbean_Cases	Chinese_Cases	Do not know_Cases	Indian_Cases	Irish_Cases	Mixed_Cases	Other ethnic group_Cases	Pakistani_Cases	Prefer not to answer_Cases	White_Cases	White and Asian_Cases	White and Black African_Cases	White and Black Caribbean_Cases	index	African_Prevalence	Any other Asian background_Prevalence	Any other Black background_Prevalence	Any other mixed background_Prevalence	Any other white background_Prevalence	Asian or Asian British_Prevalence	Bangladeshi_Prevalence	Black or Black British_Prevalence	British_Prevalence	Caribbean_Prevalence	Chinese_Prevalence	Do not know_Prevalence	Indian_Prevalence	Irish_Prevalence	Mixed_Prevalence	Other ethnic group_Prevalence	Pakistani_Prevalence	Prefer not to answer_Prevalence	White_Prevalence	White and Asian_Prevalence	White and Black African_Prevalence	White and Black Caribbean_Prevalence	PheCode	Phenotype	Total_Prevalence	Total_Cases	Total_Controls
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0						65.0	Status	0.0	0.0	0.0	0.0	0.0	0.0001411300828542148	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0					3.0				60.0					2.0									Status	0.0	0.0	0.0	0.0	0.00018700910110958733	0.0	0.0	0.0	0.00013916851451527607	0.0	0.0	0.0	0.0	0.0001557511097266568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	442.4	Arterial dissection	0.00013295777874598315	65	488812
0	9602.0	7801.0	1545.0	2880.0	6245.0	458180.0	12.0	7.0	1.0	2.0	9.0	512.0	Status	0.001248179737882255	0.000896516393442623	0.000646830530401035	0.0006939625260235947	0.001439078989446754	0.0011162174182239935	0	3288.0	1779.0	118.0	1001.0	15951.0	41.0	224.0	25.0	428944.0	4370.0	1545.0	209.0	5785.0	12741.0	47.0	4433.0	1773.0	1603.0	544.0	815.0	417.0	600.0		2.0	1.0	1.0	10.0				484.0	6.0	1.0		7.0	17.0		8.0	3.0	1.0	1.0			1.0	Status	0.0	0.0011229646266142617	0.008403361344537815	0.000998003992015968	0.0006265271599523839	0.0	0.0	0.0	0.0011270806747580501	0.0013711151736745886	0.000646830530401035	0.0	0.0012085635359116022	0.0013324972566232953	0.0	0.0018013960819635217	0.0016891891891891893	0.0006234413965087282	0.001834862385321101	0.0	0.0	0.0016638935108153079	433.5	Cerebral aneurysm	0.0011154569881428771	543	486253
0	9602.0	7801.0	1545.0	2880.0	6245.0	458180.0	6.0	3.0		3.0	1.0	383.0	Status	0.0006244796003330558	0.00038441824705279346	0.0	0.001040582726326743	0.0001601024655779699	0.0008352178435678413	0	3288.0	1779.0	118.0	1001.0	15951.0	41.0	224.0	25.0	428944.0	4370.0	1545.0	209.0	5785.0	12741.0	47.0	4433.0	1773.0	1603.0	544.0	815.0	417.0	600.0	1.0			1.0	10.0				358.0	2.0			4.0	14.0	1.0	1.0	2.0		1.0	1.0			Status	0.0003040437823046519	0.0	0.0	0.000998003992015968	0.0006265271599523839	0.0	0.0	0.0	0.0008339117916990836	0.0004574565416285453	0.0	0.0	0.0006909656244601831	0.001097608780870247	0.020833333333333332	0.0002255299954894001	0.0011267605633802818	0.0	0.001834862385321101	0.0012254901960784314	0.0	0.0	433.12	Cerebral atherosclerosis	0.0008137281695842384	396	486253
0	9602.0	7801.0	1545.0	2880.0	6245.0	458180.0	1.0					2.0	Status	0.00010413412475268145	0.0	0.0	0.0	0.0	4.365077632905701e-06	0	3288.0	1779.0	118.0	1001.0	15951.0	41.0	224.0	25.0	428944.0	4370.0	1545.0	209.0	5785.0	12741.0	47.0	4433.0	1773.0	1603.0	544.0	815.0	417.0	600.0									2.0				1.0										Status	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.662591561641792e-06	0.0	0.0	0.0	0.00017283097131005876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	433.32	Moyamoya disease	6.169589681155605e-06	3	486253
0	9602.0	7801.0	1545.0	2880.0	6245.0	458180.0	39.0	53.0	3.0	13.0	23.0	1873.0	Status	0.00404522352453065	0.006748153806977336	0.001937984496124031	0.004493605254061528	0.003669432035737077	0.004071270049320405	0	3288.0	1779.0	118.0	1001.0	15951.0	41.0	224.0	25.0	428944.0	4370.0	1545.0	209.0	5785.0	12741.0	47.0	4433.0	1773.0	1603.0	544.0	815.0	417.0	600.0	16.0	1.0	1.0	7.0	53.0		3.0	1.0	1757.0	35.0	3.0	1.0	26.0	59.0		15.0	9.0	7.0	4.0	1.0	2.0	3.0	Status	0.004842615012106538	0.0005617977528089888	0.008403361344537815	0.006944444444444444	0.003311672081979505	0.0	0.013215859030837005	0.038461538461538464	0.0040793961472111746	0.007945516458569807	0.001937984496124031	0.004761904761904762	0.0044742729306487695	0.004609375	0.0	0.003372302158273381	0.005050505050505051	0.004347826086956522	0.0072992700729927005	0.0012254901960784314	0.00477326968973747	0.004975124378109453	433.8	Late effects of cerebrovascular disease	0.0041043958407150334	2004	486253
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	5.0	1.0		3.0	2.0	239.0	Status	0.0005169027189083015	0.00012642225031605562	0.0	0.0010309278350515464	0.0003186235462800701	0.0005187284857903121	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0				1.0	9.0				220.0	1.0			5.0	10.0		1.0		1.0		2.0			Status	0.0	0.0	0.0	0.0009861932938856016	0.0005608175473579263	0.0	0.0	0.0	0.0005100952486946199	0.0002261420171867933	0.0	0.0	0.0008573388203017832	0.0007782706825433886	0.0	0.00022431583669807088	0.0	0.0006218905472636816	0.0	0.002442002442002442	0.0	0.0	440.9	Atherosclerosis of aorta	0.0005111826312410287	250	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	7.0	2.0			2.0	99.0	Status	0.0007235142118863049	0.0002528125395019593	0.0	0.0	0.0003186235462800701	0.00021493610535777092	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0	1.0	2.0			1.0				91.0	1.0			5.0	7.0		2.0							Status	0.0002991325157044571	0.0011254924029262803	0.0	0.0	6.234413965087281e-05	0.0	0.0	0.0	0.00021105707122364396	0.0002261420171867933	0.0	0.0	0.0008573388203017832	0.0005449167055892885	0.0	0.00044853106077595876	0.0	0.0	0.0	0.0	0.0	0.0	440.1	Atherosclerosis of renal artery	0.00022498476239563774	110	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	8.0	5.0		3.0	4.0	636.0	Status	0.0008267879288962381	0.0006317917614354309	0.0	0.0010309278350515464	0.0006370441153049849	0.0013791936921405477	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0	1.0	1.0		1.0	13.0				606.0	4.0			5.0	16.0		3.0	2.0	1.0	1.0	1.0		1.0	Status	0.0002991325157044571	0.0005630630630630631	0.0	0.0009861932938856016	0.0008098679292300025	0.0	0.0	0.0	0.0014038241467019398	0.000903954802259887	0.0	0.0	0.0008573388203017832	0.0012446518864255153	0.0	0.0006726457399103139	0.0011148272017837235	0.0006218905472636816	0.0018050541516245488	0.0012224938875305623	0.0	0.0016420361247947454	440.2	Atherosclerosis of the extremities	0.0013402306177319049	656	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	11.0	14.0		4.0	6.0	894.0	Status	0.0011364810414298998	0.0017670074466742396	0.0	0.0013740982480247338	0.000955261900971183	0.001937593872521928	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0	4.0			1.0	35.0				831.0	10.0			8.0	26.0		3.0	3.0	3.0	2.0		2.0	1.0	Status	0.001195457262402869	0.0	0.0	0.0009861932938856016	0.0021774293890755255	0.0	0.0	0.0	0.001924043130054665	0.0022568269013766643	0.0	0.0	0.0013710368466152527	0.0020209871745044696	0.0	0.0006726457399103139	0.001671309192200557	0.0018633540372670807	0.0036036036036036037	0.0	0.004739336492890996	0.0016420361247947454	442.1	Aortic aneurysm	0.0018969210256033291	929	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	8.0	10.0	1.0		9.0	1399.0	Status	0.0008267879288962381	0.0012627857052658164	0.0006447453255963894	0.0	0.0014322087842138765	0.0030287809968348265	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0	2.0	3.0			23.0				1332.0	8.0	1.0		4.0	40.0		3.0	1.0	6.0	4.0				Status	0.0005980861244019139	0.001687289088863892	0.0	0.0	0.0014319511891420745	0.0	0.0	0.0	0.003080452539754489	0.001806276811921427	0.0006447453255963894	0.0	0.0006859886811867604	0.0031058311980743845	0.0	0.0006726457399103139	0.0005577244841048522	0.0037197768133911966	0.00718132854578097	0.0	0.0	0.0	442.11	Abdominal aortic aneurysm	0.002910825128151779	1427	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0		2.0				43.0	Status	0.0	0.0002528125395019593	0.0	0.0	0.0	9.336743778037374e-05	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0					1.0				42.0	2.0													Status	0.0	0.0	0.0	0.0	6.234413965087281e-05	0.0	0.0	0.0	9.742202758435124e-05	0.0004521817770743839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	442.0	Other aneurysm	9.205145881106336e-05	45	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	10.0	5.0		2.0	5.0	302.0	Status	0.0010332713370531101	0.0006317917614354309	0.0	0.0006875214850464077	0.0007961783439490446	0.0006553748331723831	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0	1.0	2.0	1.0	1.0	4.0				287.0	3.0			6.0	11.0		2.0	2.0	3.0				1.0	Status	0.0002991325157044571	0.0011254924029262803	0.00819672131147541	0.0009861932938856016	0.00024932992582434705	0.0	0.0	0.0	0.0006653390795138156	0.000678119349005425	0.0	0.0	0.001028630207440425	0.0008560311284046692	0.0	0.00044853106077595876	0.0011148272017837235	0.0018633540372670807	0.0	0.0	0.0	0.0016420361247947454	442.8	Aneurysm of other specified artery	0.0006623924634457493	324	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	1.0	1.0		1.0	2.0	148.0	Status	0.0001034233116144379	0.00012642225031605562	0.0	0.000343878954607978	0.0003186235462800701	0.0003212844431033472	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0					4.0				142.0	1.0			1.0	2.0				2.0				1.0	Status	0.0	0.0	0.0	0.0	0.00024932992582434705	0.0	0.0	0.0	0.0003293028519482206	0.0002261420171867933	0.0	0.0	0.00017158544955387783	0.0001557511097266568	0.0	0.0	0.0	0.001243008079552517	0.0	0.0	0.0	0.0016420361247947454	442.2	Aneurysm of iliac artery	0.0003129058317057458	153	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	5.0	2.0	1.0	1.0	5.0	235.0	Status	0.0005169027189083015	0.0002528125395019593	0.0006447453255963894	0.000343878954607978	0.0007961783439490446	0.0005100512655782679	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0	1.0	1.0		1.0	8.0				221.0	1.0	1.0		4.0	6.0		4.0		1.0					Status	0.0002991325157044571	0.0005630630630630631	0.0	0.0009861932938856016	0.0004985355518165389	0.0	0.0	0.0	0.0005124126753738178	0.0002261420171867933	0.0006447453255963894	0.0	0.0006859886811867604	0.0004671078240560529	0.0	0.0008966599417171038	0.0	0.0006218905472636816	0.0	0.0	0.0	0.0	442.3	Aneurysm of artery of lower extremity	0.0005091389417680003	249	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	3.0			1.0	1.0	62.0	Status	0.0003102057698273188	0.0	0.0	0.000343878954607978	0.00015933715742511153	0.00013461726357843085	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0		1.0		1.0	1.0				59.0				1.0	2.0		1.0	1.0						Status	0.0	0.0005630630630630631	0.0	0.0009861932938856016	6.234413965087281e-05	0.0	0.0	0.0	0.00013684935669204952	0.0	0.0	0.0	0.00017158544955387783	0.0001557511097266568	0.0	0.00022431583669807088	0.0005577244841048522	0.0	0.0	0.0	0.0	0.0	443.8	Other specified peripheral vascular diseases	0.00013704822665731194	67	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	20.0	27.0	4.0	10.0	28.0	1695.0	Status	0.002064409578860446	0.003402217741935484	0.002574002574002574	0.0034281796366129585	0.0044423290496588925	0.0036672594861942285	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0	5.0	4.0		4.0	36.0				1606.0	22.0	4.0	1.0	13.0	53.0		18.0	3.0	9.0		3.0	1.0	2.0	Status	0.0014938751120406335	0.0022484541877459247	0.0	0.003933136676499509	0.00223950233281493	0.0	0.0	0.0	0.0037117671802125367	0.00495160927301373	0.002574002574002574	0.0047169811320754715	0.002226027397260274	0.004111076636673906	0.0	0.004022346368715084	0.001671309192200557	0.005569306930693069	0.0	0.003658536585365854	0.0023752969121140144	0.003278688524590164	443.1	Raynaud's syndrome	0.0036363932849024453	1784	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	1.0					16.0	Status	0.0001034233116144379	0.0	0.0	0.0	0.0	3.4743409066726885e-05	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0									16.0				1.0										Status	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.711539175295995e-05	0.0	0.0	0.0	0.00017158544955387783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	446.1	Thromboangiitis obliterans	3.477698745369035e-05	17	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	80.0	40.0	6.0	17.0	42.0	3754.0	Status	0.008206811653672548	0.005032079506856208	0.0038560411311053984	0.005813953488372093	0.006648725660914991	0.008086038551922749	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0	11.0	12.0		5.0	84.0		4.0		3521.0	29.0	6.0	3.0	45.0	140.0		27.0	19.0	12.0	9.0	5.0		7.0	Status	0.003280644199224575	0.006715165081141578	0.0	0.004911591355599214	0.005209948520746759	0.0	0.01702127659574468	0.0	0.008101833209462646	0.00651685393258427	0.0038560411311053984	0.014018691588785047	0.007663487738419619	0.010786655366361045	0.0	0.006021409455842997	0.010491441192711209	0.0074119827053736875	0.01601423487544484	0.006082725060827251	0.0	0.011382113821138212	443.9	Peripheral vascular disease, unspecified	0.007993895496914262	3939	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	10.0	4.0	1.0	6.0	7.0	578.0	Status	0.0010332713370531101	0.0005054972829521042	0.0006447453255963894	0.0020597322348094747	0.001114294810569882	0.0012535758359160322	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0	1.0			2.0	15.0				536.0	3.0	1.0	1.0	8.0	27.0		1.0	2.0	5.0		1.0	1.0	2.0	Status	0.0002991325157044571	0.0	0.0	0.0019704433497536944	0.0009343465802915161	0.0	0.0	0.0	0.0012418676206187096	0.000678119349005425	0.0006447453255963894	0.0047169811320754715	0.0013710368466152527	0.002098554329239857	0.0	0.00022431583669807088	0.0011148272017837235	0.003101736972704715	0.0	0.0012224938875305623	0.0023752969121140144	0.003278688524590164	444.0	Arterial embolism and thrombosis	0.0012382053786333972	606	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	1.0				1.0	42.0	Status	0.0001034233116144379	0.0	0.0	0.0	0.00015933715742511153	9.119630003582711e-05	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0					2.0				38.0					2.0		1.0	1.0						Status	0.0	0.0	0.0	0.0	0.0001246805062028552	0.0	0.0	0.0	8.814455707360071e-05	0.0	0.0	0.0	0.0	0.0001557511097266568	0.0	0.00022431583669807088	0.0005577244841048522	0.0	0.0	0.0	0.0	0.0	444.2	Embolism and thrombosis of abdominal aorta	9.000605495278773e-05	44	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	8.0	5.0		6.0	7.0	765.0	Status	0.0008267879288962381	0.0006317917614354309	0.0	0.0020597322348094747	0.001114294810569882	0.0016584718645126044	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0				2.0	19.0				715.0	5.0			6.0	30.0		4.0	2.0	3.0	1.0	1.0	1.0	2.0	Status	0.0	0.0	0.0	0.0019704433497536944	0.0011832108606302154	0.0	0.0	0.0	0.0016559090477480795	0.0011296882060551287	0.0	0.0	0.001028630207440425	0.002331183464138628	0.0	0.0008966599417171038	0.0011148272017837235	0.0018633540372670807	0.0018050541516245488	0.0012224938875305623	0.0023752969121140144	0.003278688524590164	444.1	Arterial embolism and thrombosis of lower extremity artery	0.0016155946756862191	791	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	17.0	17.0	1.0	4.0	12.0	772.0	Status	0.0017552916881775943	0.002144839767852637	0.0006447453255963894	0.0013740982480247338	0.0019087004930809608	0.001673622025906455	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0	8.0	5.0	1.0	2.0	18.0			1.0	725.0	7.0	1.0		8.0	29.0		6.0	4.0	6.0			1.0	1.0	Status	0.0023880597014925373	0.0028089887640449437	0.00819672131147541	0.0019704433497536944	0.001121006414647817	0.0	0.0	0.038461538461538464	0.0016790297292477716	0.0015808491418247517	0.0006447453255963894	0.0	0.0013710368466152527	0.002253652471246503	0.0	0.0013443871835088505	0.0022271714922048997	0.0037197768133911966	0.0	0.0	0.0023752969121140144	0.0016420361247947454	447.0	Other disorders of arteries and arterioles	0.001680843893920982	823	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	13.0	9.0		6.0	13.0	1177.0	Status	0.0013428364838343147	0.0011366506693609498	0.0	0.0020597322348094747	0.0020674300254452924	0.0025493848553110377	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0	2.0	2.0		2.0	24.0				1115.0	7.0		2.0	10.0	37.0		9.0	1.0	2.0	1.0	3.0		1.0	Status	0.0005980861244019139	0.0011254924029262803	0.0	0.0019704433497536944	0.0014941169146485713	0.0	0.0	0.0	0.0025799017554901005	0.0015808491418247517	0.0	0.009389671361502348	0.0017132088401576153	0.0028735632183908046	0.0	0.0020152261531571876	0.0005577244841048522	0.001243008079552517	0.0018050541516245488	0.003658536585365854	0.0	0.0016420361247947454	447.1	Stricture of artery	0.0024855621084423404	1218	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	11.0	4.0		3.0	8.0	364.0	Status	0.0011364810414298998	0.0005054972829521042	0.0	0.0010309278350515464	0.001273277096928219	0.0007898157168988016	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0	1.0	2.0		1.0	16.0			1.0	334.0	2.0		1.0	8.0	14.0		6.0	1.0	1.0		1.0	1.0		Status	0.0002991325157044571	0.0011254924029262803	0.0	0.0009861932938856016	0.0009965742759265026	0.0	0.0	0.038461538461538464	0.00077421269059772	0.0004521817770743839	0.0	0.0047169811320754715	0.0013710368466152527	0.001089239866179102	0.0	0.0013443871835088505	0.0005577244841048522	0.0006218905472636816	0.0	0.0012224938875305623	0.0023752969121140144	0.0	446.9	Arteritis NOS	0.0007972166916733783	390	488812
0	9668.0	7909.0	1550.0	2907.0	6275.0	460503.0	1.0	1.0	1.0	1.0		170.0	Status	0.0001034233116144379	0.00012642225031605562	0.0006447453255963894	0.000343878954607978	0.0	0.0003690253173075045	0	3342.0	1775.0	121.0	1013.0	16039.0	43.0	231.0	25.0	431072.0	4421.0	1550.0	211.0	5827.0	12839.0	49.0	4457.0	1792.0	1607.0	553.0	817.0	420.0	608.0				1.0	6.0				159.0	1.0	1.0		1.0	5.0									Status	0.0	0.0	0.0	0.0009861932938856016	0.000373948270489249	0.0	0.0	0.0	0.00036871189687197813	0.0002261420171867933	0.0006447453255963894	0.0	0.00017158544955387783	0.0003892868265337901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	448.0	Disease of capillaries	0.00035583840846159195	174	488812
0	9733.0	7968.0	1543.0	2893.0	6320.0	460764.0	6.0	9.0		4.0	7.0	767.0	Status	0.0006160796796385666	0.0011282437006393381	0.0	0.001380738695201933	0.001106369527422159	0.0016618602000732345	0	3361.0	1788.0	121.0	1000.0	15942.0	41.0	234.0	27.0	431302.0	4459.0	1543.0	213.0	5862.0	12962.0	47.0	4486.0	1808.0	1621.0	558.0	819.0	416.0	611.0	5.0	1.0		2.0	19.0				720.0	4.0			3.0	26.0	1.0	4.0	2.0	3.0	2.0	1.0			Status	0.0014854426619132501	0.0005589714924538849	0.0	0.001996007984031936	0.0011904016039095294	0.0	0.0	0.0	0.0016665817944456532	0.0008962581223392337	0.0	0.0	0.0005115089514066496	0.0020018478595626734	0.020833333333333332	0.0008908685968819599	0.0011049723756906078	0.0018472906403940886	0.0035714285714285713	0.0012195121951219512	0.0	0.0	217.1	Nevus, non-neoplastic	0.0016183211091927985	793	489221
0	8879.0	7317.0	1399.0	2654.0	5783.0	423738.0	13.0	14.0		2.0	7.0	483.0	Status	0.0014619883040935672	0.0019096985404446869	0.0	0.0007530120481927711	0.0012089810017271157	0.0011385574971536062	0	3115.0	1638.0	113.0	927.0	14760.0	37.0	219.0	24.0	396653.0	4065.0	1399.0	197.0	5327.0	11817.0	43.0	4124.0	1658.0	1462.0	508.0	760.0	376.0	548.0	4.0	3.0	1.0		11.0				454.0	9.0			8.0	17.0		5.0	2.0	2.0	1.0	1.0	1.0		Status	0.0012824623276691247	0.0018281535648994515	0.008771929824561403	0.0	0.0007447024575181099	0.0	0.0	0.0	0.0011432686908062562	0.0022091310751104565	0.0	0.0	0.001499531396438613	0.0014365387865472369	0.0	0.001210946960523129	0.0012048192771084338	0.001366120218579235	0.0019646365422396855	0.001314060446780552	0.002652519893899204	0.0	451.0	Phlebitis and thrombophlebitis	0.0011525931124233548	519	449770
0	8879.0	7317.0	1399.0	2654.0	5783.0	423738.0	46.0	80.0	4.0	23.0	48.0	4838.0	Status	0.00515406162464986	0.010815195349466	0.002851033499643621	0.008591707134852447	0.008231864174241125	0.011288546255506607	0	3115.0	1638.0	113.0	927.0	14760.0	37.0	219.0	24.0	396653.0	4065.0	1399.0	197.0	5327.0	11817.0	43.0	4124.0	1658.0	1462.0	508.0	760.0	376.0	548.0	22.0	7.0	2.0	4.0	117.0			1.0	4572.0	55.0	4.0	1.0	31.0	146.0		22.0	8.0	25.0	3.0	4.0	6.0	9.0	Status	0.007013069811922219	0.00425531914893617	0.017391304347826087	0.004296455424274973	0.007864488808227465	0.0	0.0	0.04	0.011395102498598044	0.013349514563106795	0.002851033499643621	0.005050505050505051	0.005785740948114969	0.012204296581125136	0.0	0.005306319343945972	0.004801920768307323	0.016812373907195696	0.005870841487279843	0.005235602094240838	0.015706806282722512	0.01615798922800718	451.2	Phlebitis and thrombophlebitis of lower extremities	0.011079376177692174	5039	449770
0	8879.0	7317.0	1399.0	2654.0	5783.0	423738.0	7.0	9.0	1.0	5.0	10.0	809.0	Status	0.0007877560207067297	0.0012285012285012285	0.0007142857142857143	0.00188040616773223	0.0017262213015708614	0.001905560515090202	0	3115.0	1638.0	113.0	927.0	14760.0	37.0	219.0	24.0	396653.0	4065.0	1399.0	197.0	5327.0	11817.0	43.0	4124.0	1658.0	1462.0	508.0	760.0	376.0	548.0	4.0	1.0		2.0	22.0				762.0	5.0	1.0		5.0	23.0		8.0	1.0	2.0	2.0		1.0	2.0	Status	0.0012824623276691247	0.0006101281269066504	0.0	0.002152852529601722	0.0014882965769178731	0.0	0.0	0.0	0.0019173911402438257	0.0012285012285012285	0.0007142857142857143	0.0	0.0009377344336084021	0.0019425675675675677	0.0	0.001936108422071636	0.0006027727546714888	0.001366120218579235	0.00392156862745098	0.0	0.002652519893899204	0.0036363636363636364	452.0	Other venous embolism and thrombosis	0.001866354793824385	841	449770
